2025-08-15 12:01:42,196 [WARN] IP:2250 - Memorytype3 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - DeviceAttribute3 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - LL_DeviceAttribute23 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - Memorytype4 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - DeviceAttribute4 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - LL_DeviceAttribute24 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - Memorytype5 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - DeviceAttribute5 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,196 [WARN] IP:2250 - LL_DeviceAttribute25 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - Memorytype6 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - DeviceAttribute6 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - LL_DeviceAttribute26 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - Memorytype7 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - DeviceAttribute7 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,197 [WARN] IP:2250 - LL_DeviceAttribute27 not found: check if there is a RefParameter without a condition.
2025-08-15 12:01:42,369 [WARN] MainPanel:436 - Warning: This peripheral has no parameters to be configured
2025-08-15 12:01:42,385 [INFO] NvicIntPanel:101 - NVIC parent = com.st.microxplorer.plugins.ip.nvic.MultiNvicIntPanel[,0,0,0x0,invalid,layout=javax.swing.BoxLayout,alignmentX=0.0,alignmentY=0.0,border=,flags=9,maximumSize=,minimumSize=,preferredSize=]
2025-08-15 12:01:49,017 [INFO] AIMainUI:1270 - Restoring parameters from IP...
2025-08-15 12:01:49,018 [INFO] AIMainUI:1393 - No old model detected
2025-08-15 12:01:49,032 [INFO] AI:955 - getUI adding AI com.st.microxplorer.plugins.ip.ai.AI@41b01a09 on STMicroelectronics.X-CUBE-AI.10.2.0_Appli
2025-08-15 12:01:49,453 [INFO] AI:955 - getUI adding AI com.st.microxplorer.plugins.ip.ai.AI@41b01a09 on STMicroelectronics.X-CUBE-AI.10.2.0_Appli
2025-08-15 12:01:49,649 [INFO] BspModel:204 - createCodeInput : COM Port Template : 1 IPName : LPUART IPMode : Asynchronous Component :  Solution : LPUART1 InstanceName : 
2025-08-15 12:01:49,989 [INFO] AI:955 - getUI adding AI com.st.microxplorer.plugins.ip.ai.AI@41b01a09 on STMicroelectronics.X-CUBE-AI.10.2.0_Appli
2025-08-15 12:01:50,217 [INFO] AI:955 - getUI adding AI com.st.microxplorer.plugins.ip.ai.AI@41b01a09 on STMicroelectronics.X-CUBE-AI.10.2.0_Appli
2025-08-15 12:01:50,422 [INFO] BoardParameter:100 - Parameter not set IP=RCC name=SYSCCLKFreq_VALUE id=null desired value=800000000 actual value300000000
2025-08-15 12:01:50,602 [INFO] AI:955 - getUI adding AI com.st.microxplorer.plugins.ip.ai.AI@41b01a09 on STMicroelectronics.X-CUBE-AI.10.2.0_Appli
2025-08-15 12:02:37,586 [INFO] UtilMem:75 - End SaveConfig() Used Memory: 650336000 Bytes (1073741824)
2025-08-15 12:02:45,964 [INFO] MainUpdater:2872 - connection check result : 10
2025-08-15 12:02:45,965 [INFO] MainUpdater:2872 - connection check result : 10
2025-08-15 12:02:46,029 [INFO] MicroXplorer:468 - Change Database Path : 
2025-08-15 12:02:46,029 [INFO] MicroXplorer:498 - Change Database Version : DB.6.0.150
2025-08-15 12:02:46,060 [ERROR] ProjectManagerView:395 - 
java.lang.NullPointerException: Cannot invoke "javax.swing.JTextField.getText()" because the return value of "java.util.List.get(int)" is null
	at com.st.microxplorer.plugins.projectmanager.gui.ProjectChoiceTab$9.caretUpdate(ProjectChoiceTab.java:2706) ~[filemanager.jar:?]
	at javax.swing.text.JTextComponent.fireCaretUpdate(JTextComponent.java:408) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.fire(JTextComponent.java:4484) ~[?:?]
	at javax.swing.text.JTextComponent$MutableCaretEvent.stateChanged(JTextComponent.java:4506) ~[?:?]
	at javax.swing.text.DefaultCaret.fireStateChanged(DefaultCaret.java:857) ~[?:?]
	at javax.swing.text.DefaultCaret.changeCaretPosition(DefaultCaret.java:1343) ~[?:?]
	at javax.swing.text.DefaultCaret.handleSetDot(DefaultCaret.java:1242) ~[?:?]
	at javax.swing.text.DefaultCaret.setDot(DefaultCaret.java:1223) ~[?:?]
	at javax.swing.text.DefaultCaret$Handler.insertUpdate(DefaultCaret.java:1819) ~[?:?]
